item_id,idx
163_4,1886
163_5,1887
1641_1,1888
1641_2,1889
1641_3,1890
1641_4,1891
1641_5,1892
1643_1,1893
1643_2,1894
1643_3,1895
1643_4,1896
1643_5,1897
1645_1,1898
1645_2,1899
1645_3,1900
1645_4,1901
1645_5,1902
1648_1,1903
1648_2,1904
1648_3,1905
1648_4,1906
1648_5,1907
1650_1,1908
1650_2,1909
1650_3,1910
1650_4,1911
1650_5,1912
1654_1,1913
1654_3,1914
1654_4,1915
1654_5,1916
1659_1,1917
1659_3,1918
1659_4,1919
1659_5,1920
165_1,1921
165_3,1922
165_4,1923
165_5,1924
1660_1,1925
1660_2,1926
1660_3,1927
1660_4,1928
1660_5,1929
1662_1,1930
1662_2,1931
1662_3,1932
1662_4,1933
1662_5,1934
1669_1,1935
1669_2,1936
1669_3,1937
1669_4,1938
166_1,1939
166_2,1940
166_3,1941
166_4,1942
166_5,1943
1670_1,1944
1670_2,1945
1670_3,1946
1670_4,1947
1670_5,1948
1672_1,1949
1672_2,1950
1672_3,1951
1672_4,1952
1672_5,1953
1673_1,1954
1673_2,1955
1673_3,1956
1673_4,1957
1673_5,1958
1674_2,1959
1678_1,1960
1678_2,1961
1678_3,1962
1678_4,1963
1678_5,1964
1679_1,1965
1679_2,1966
1679_3,1967
1679_4,1968
1679_5,1969
167_1,1970
167_2,1971
167_3,1972
167_4,1973
167_5,1974
1680_1,1975
1680_2,1976
1680_3,1977
1680_4,1978
1680_5,1979
1681_1,1980
1681_2,1981
1681_3,1982
1681_4,1983
1681_5,1984
1684_1,1985
1684_2,1986
1684_3,1987
1684_4,1988
1684_5,1989
1686_1,1990
1686_2,1991
1686_3,1992
1686_4,1993
1686_5,1994
1687_1,1995
1687_2,1996
1687_3,1997
1687_4,1998
1688_1,1999
1688_2,2000
1688_3,2001
1688_4,2002
1688_5,2003
1689_1,2004
1689_3,2005
1689_4,2006
1689_5,2007
1690_1,2008
1690_2,2009
1690_3,2010
1690_4,2011
1690_5,2012
1691_1,2013
1691_2,2014
1691_3,2015
1691_4,2016
1691_5,2017
1694_1,2018
1694_2,2019
1694_3,2020
1694_4,2021
1694_5,2022
1696_1,2023
1696_2,2024
1696_3,2025
1696_4,2026
1696_5,2027
16_1,2028
16_2,2029
16_3,2030
16_4,2031
16_5,2032
1700_1,2033
1700_2,2034
1700_3,2035
1700_4,2036
1700_5,2037
1701_1,2038
1701_2,2039
1701_3,2040
1701_4,2041
1701_5,2042
1703_1,2043
1703_2,2044
1703_3,2045
1703_4,2046
1703_5,2047
1704_1,2048
1704_2,2049
1704_3,2050
1704_4,2051
1705_2,2052
1705_3,2053
1705_4,2054
1705_5,2055
1706_1,2056
1706_2,2057
1706_3,2058
1706_4,2059
1706_5,2060
1707_1,2061
1707_2,2062
1707_3,2063
1707_4,2064
1707_5,2065
1708_1,2066
1708_2,2067
1708_3,2068
1708_4,2069
1708_5,2070
1709_1,2071
1709_2,2072
1709_4,2073
1709_5,2074
170_1,2075
170_2,2076
170_3,2077
170_4,2078
170_5,2079
1710_1,2080
1710_2,2081
1710_3,2082
1710_4,2083
1710_5,2084
1711_1,2085
1711_2,2086
1711_3,2087
1711_4,2088
1711_5,2089
1713_1,2090
1713_2,2091
1713_3,2092
1713_4,2093
1713_5,2094
1714_1,2095
1714_2,2096
1714_3,2097
1714_4,2098
1714_5,2099
1717_1,2100
1717_2,2101
1717_3,2102
1717_4,2103
1717_5,2104
1718_1,2105
1718_2,2106
1718_3,2107
1718_4,2108
1718_5,2109
171_1,2110
171_2,2111
171_3,2112
171_4,2113
171_5,2114
1721_1,2115
1721_2,2116
1721_3,2117
1721_4,2118
1721_5,2119
1725_1,2120
1725_2,2121
1725_3,2122
1725_4,2123
1725_5,2124
1726_1,2125
1726_2,2126
1726_4,2127
1726_5,2128
1729_1,2129
1729_2,2130
1729_3,2131
1729_4,2132
1729_5,2133
172_1,2134
172_2,2135
172_3,2136
172_4,2137
172_5,2138
1731_1,2139
1731_2,2140
1731_3,2141
1731_4,2142
1731_5,2143
1735_1,2144
1735_2,2145
1735_3,2146
1735_4,2147
1735_5,2148
1736_1,2149
1736_2,2150
1736_3,2151
1736_4,2152
1736_5,2153
1737_1,2154
1737_2,2155
1737_3,2156
1737_4,2157
1737_5,2158
1738_1,2159
1738_2,2160
1738_3,2161
1738_4,2162
1738_5,2163
173_1,2164
173_2,2165
173_3,2166
173_4,2167
173_5,2168
1743_1,2169
1743_2,2170
1743_3,2171
1743_4,2172
1743_5,2173
1745_1,2174
1745_2,2175
1745_3,2176
1745_4,2177
1745_5,2178
1747_1,2179
1747_2,2180
1747_3,2181
1747_4,2182
1747_5,2183
174_1,2184
174_2,2185
174_3,2186
174_4,2187
174_5,2188
1752_1,2189
1752_2,2190
1752_3,2191
1752_4,2192
1752_5,2193
1755_1,2194
1755_2,2195
1755_3,2196
1755_4,2197
1755_5,2198
175_1,2199
175_2,2200
175_3,2201
175_4,2202
175_5,2203
1760_2,2204
1761_1,2205
1761_2,2206
1761_3,2207
1761_5,2208
1763_1,2209
1763_2,2210
1763_3,2211
1763_4,2212
1763_5,2213
1764_1,2214
1764_2,2215
1764_3,2216
1764_4,2217
1764_5,2218
1766_1,2219
1766_2,2220
1766_3,2221
1766_4,2222
1766_5,2223
1767_1,2224
1767_2,2225
1767_3,2226
1767_4,2227
1767_5,2228
1768_1,2229
1768_2,2230
1768_3,2231
1768_4,2232
176_1,2233
176_2,2234
176_3,2235
176_4,2236
176_5,2237
1770_1,2238
1770_3,2239
1770_4,2240
1770_5,2241
1771_1,2242
1771_2,2243
1771_3,2244
1771_4,2245
1771_5,2246
1772_1,2247
1772_2,2248
1772_3,2249
1772_4,2250
1772_5,2251
1775_1,2252
1775_2,2253
1775_3,2254
1775_4,2255
1775_5,2256
1776_1,2257
1776_2,2258
1776_3,2259
1776_4,2260
1776_5,2261
1777_1,2262
1777_2,2263
1777_3,2264
1777_4,2265
1777_5,2266
1778_1,2267
1778_2,2268
1778_3,2269
1778_4,2270
1778_5,2271
1781_1,2272
1781_2,2273
1781_3,2274
1781_4,2275
1781_5,2276
1782_1,2277
1782_2,2278
1782_3,2279
1782_4,2280
1782_5,2281
1787_1,2282
1787_2,2283
1787_3,2284
1787_4,2285
1787_5,2286
178_1,2287
178_2,2288
178_3,2289
178_4,2290
178_5,2291
1790_1,2292
1790_2,2293
1790_3,2294
1790_4,2295
1790_5,2296
1793_2,2297
1793_3,2298
1793_4,2299
1793_5,2300
1795_1,2301
1795_2,2302
1795_3,2303
1795_4,2304
1795_5,2305
1796_1,2306
1796_2,2307
1796_3,2308
1796_4,2309
1796_5,2310
1797_1,2311
1797_2,2312
1797_3,2313
1797_4,2314
1797_5,2315
1799_2,2316
1799_3,2317
1799_4,2318
1799_5,2319
17_1,2320
17_2,2321
17_3,2322
17_4,2323
1800_1,2324
1800_2,2325
1800_3,2326
1800_4,2327
1800_5,2328
1801_1,2329
1801_2,2330
1801_4,2331
1801_5,2332
1802_2,2333
1802_3,2334
1802_4,2335
1803_1,2336
1803_2,2337
1803_3,2338
1803_5,2339
1804_1,2340
1804_2,2341
1804_3,2342
1804_5,2343
1806_1,2344
1806_2,2345
1806_3,2346
1806_4,2347
1806_5,2348
1807_1,2349
1807_2,2350
1807_3,2351
1807_4,2352
1807_5,2353
1808_1,2354
1808_2,2355
1808_3,2356
1808_4,2357
1808_5,2358
1809_1,2359
1809_2,2360
1809_3,2361
1809_4,2362
1809_5,2363
180_1,2364
180_2,2365
180_3,2366
180_4,2367
180_5,2368
1810_1,2369
1810_2,2370
1810_3,2371
1810_4,2372
1810_5,2373
1811_1,2374
1811_2,2375
1811_3,2376
1811_4,2377
1811_5,2378
1812_1,2379
1812_2,2380
1812_3,2381
1812_4,2382
1812_5,2383
1813_1,2384
1813_2,2385
1813_3,2386
1813_4,2387
1813_5,2388
1814_1,2389
1814_2,2390
1814_3,2391
1814_4,2392
1814_5,2393
1816_1,2394
1816_2,2395
1816_3,2396
1816_4,2397
1816_5,2398
1817_1,2399
1817_2,2400
1817_3,2401
1817_4,2402
1817_5,2403
181_1,2404
181_2,2405
181_3,2406
181_4,2407
181_5,2408
1820_1,2409
1820_2,2410
1820_3,2411
1820_4,2412
1820_5,2413
1824_1,2414
1824_3,2415
1824_4,2416
1824_5,2417
1825_1,2418
1825_2,2419
1825_3,2420
1825_4,2421
1825_5,2422
1826_1,2423
1826_2,2424
1826_3,2425
1826_4,2426
1826_5,2427
1827_1,2428
1827_2,2429
1827_3,2430
1827_4,2431
1827_5,2432
182_1,2433
182_2,2434
182_3,2435
182_4,2436
182_5,2437
1833_1,2438
1833_2,2439
1833_3,2440
1833_4,2441
1833_5,2442
1834_1,2443
1834_2,2444
1834_3,2445
1834_4,2446
1834_5,2447
1835_1,2448
1835_2,2449
1835_3,2450
1835_4,2451
1835_5,2452
1836_1,2453
1836_2,2454
1836_3,2455
1836_4,2456
1836_5,2457
1837_1,2458
1837_2,2459
1837_3,2460
1837_4,2461
1837_5,2462
1839_1,2463
1839_2,2464
1839_3,2465
1839_4,2466
1839_5,2467
183_1,2468
183_2,2469
183_3,2470
183_4,2471
183_5,2472
1844_1,2473
1844_2,2474
1844_3,2475
1844_4,2476
1844_5,2477
1848_1,2478
1848_2,2479
1848_3,2480
1848_4,2481
1848_5,2482
184_1,2483
184_2,2484
184_3,2485
184_4,2486
184_5,2487
1853_1,2488
1853_2,2489
1853_3,2490
1853_4,2491
1853_5,2492
1854_1,2493
1854_2,2494
1854_3,2495
1854_4,2496
1854_5,2497
1855_1,2498
1855_2,2499
1855_3,2500
1855_4,2501
1855_5,2502
1857_1,2503
1857_2,2504
1857_3,2505
1857_4,2506
1857_5,2507
1858_1,2508
1858_2,2509
1858_3,2510
1858_4,2511
1858_5,2512
1859_1,2513
1859_2,2514
1859_3,2515
1859_4,2516
1859_5,2517
185_1,2518
185_2,2519
185_3,2520
185_4,2521
185_5,2522
1861_1,2523
1861_2,2524
1861_3,2525
1861_4,2526
1861_5,2527
1863_1,2528
1863_2,2529
1863_3,2530
1863_4,2531
1863_5,2532
1866_1,2533
1866_2,2534
1866_3,2535
1866_4,2536
1866_5,2537
1867_1,2538
1867_2,2539
1867_3,2540
1867_4,2541
1867_5,2542
1868_1,2543
1868_2,2544
1868_3,2545
1868_4,2546
1868_5,2547
186_1,2548
186_2,2549
186_3,2550
186_4,2551
1870_2,2552
1870_3,2553
1870_4,2554
1873_1,2555
1873_2,2556
1873_3,2557
1873_4,2558
1873_5,2559
1874_1,2560
1874_2,2561
1874_3,2562
1874_4,2563
1874_5,2564
1875_1,2565
1875_2,2566
1875_3,2567
1875_4,2568
1875_5,2569
1878_1,2570
1878_2,2571
1878_3,2572
1878_4,2573
1878_5,2574
187_1,2575
187_2,2576
187_3,2577
187_4,2578
187_5,2579
1881_1,2580
1881_2,2581
1881_3,2582
1881_4,2583
1881_5,2584
1883_1,2585
1883_2,2586
1883_3,2587
1883_4,2588
1883_5,2589
1884_1,2590
1884_2,2591
1884_3,2592
1884_4,2593
1884_5,2594
1885_1,2595
1885_2,2596
1885_3,2597
1885_4,2598
1885_5,2599
1886_1,2600
1886_2,2601
1886_3,2602
1886_4,2603
1886_5,2604
1888_1,2605
1888_2,2606
1888_3,2607
1888_4,2608
1888_5,2609
1889_1,2610
1889_2,2611
1889_3,2612
1889_4,2613
1889_5,2614
188_1,2615
188_2,2616
188_3,2617
188_4,2618
188_5,2619
1890_1,2620
1890_2,2621
1890_3,2622
1890_4,2623
1890_5,2624
1891_1,2625
1891_2,2626
1891_3,2627
1891_4,2628
1891_5,2629
1892_1,2630
1892_2,2631
1892_3,2632
1892_4,2633
1892_5,2634
1893_1,2635
1893_2,2636
1893_3,2637
1893_4,2638
1893_5,2639
1895_1,2640
1895_2,2641
1895_3,2642
1895_4,2643
1895_5,2644
1897_1,2645
1897_2,2646
1897_3,2647
1897_4,2648
1897_5,2649
1899_1,2650
1899_2,2651
1899_3,2652
1899_4,2653
1899_5,2654
189_1,2655
189_2,2656
189_3,2657
189_4,2658
189_5,2659
18_1,2660
18_2,2661
18_3,2662
18_4,2663
18_5,2664
1900_1,2665
1900_2,2666
1900_3,2667
1900_4,2668
1900_5,2669
1901_2,2670
1901_3,2671
1901_4,2672
1901_5,2673
1904_1,2674
1904_2,2675
1904_3,2676
1904_4,2677
1904_5,2678
1905_1,2679
1905_2,2680
1905_3,2681
1905_4,2682
1905_5,2683
190_1,2684
190_2,2685
190_3,2686
190_4,2687
190_5,2688
1910_1,2689
1910_3,2690
1910_4,2691
1910_5,2692
1914_1,2693
1914_2,2694
1914_3,2695
1914_4,2696
1914_5,2697
1918_4,2698
1919_1,2699
1919_3,2700
1919_4,2701
1919_5,2702
191_1,2703
191_2,2704
191_3,2705
191_4,2706
191_5,2707
1922_1,2708
1922_2,2709
1922_3,2710
1922_4,2711
1922_5,2712
1929_1,2713
1929_2,2714
1929_3,2715
1929_4,2716
1929_5,2717
192_1,2718
192_2,2719
192_3,2720
192_4,2721
192_5,2722
1934_1,2723
1934_2,2724
1934_4,2725
1934_5,2726
1935_1,2727
1935_2,2728
1935_3,2729
1935_4,2730
1935_5,2731
1936_1,2732
1936_2,2733
1936_3,2734
1936_4,2735
1936_5,2736
1937_1,2737
1937_2,2738
1937_3,2739
1937_4,2740
1937_5,2741
193_1,2742
193_2,2743
193_3,2744
193_4,2745
193_5,2746
1941_1,2747
1941_2,2748
1941_3,2749
1941_4,2750
1941_5,2751
1943_5,2752
1944_1,2753
1944_2,2754
1944_3,2755
1944_4,2756
1945_1,2757
1945_2,2758
1945_3,2759
1945_4,2760
1945_5,2761
1946_1,2762
1946_2,2763
1946_3,2764
1946_4,2765
1946_5,2766
1948_1,2767
1948_3,2768
1948_4,2769
1948_5,2770
1949_1,2771
1949_2,2772
1949_3,2773
1949_4,2774
1949_5,2775
194_1,2776
194_2,2777
194_3,2778
194_4,2779
194_5,2780
1950_2,2781
1950_3,2782
1950_4,2783
1950_5,2784
1952_1,2785
1952_2,2786
1952_3,2787
1952_4,2788
1952_5,2789
1953_1,2790
1953_2,2791
1953_4,2792
1953_5,2793
1954_2,2794
1954_3,2795
1954_4,2796
1954_5,2797
1957_1,2798
1957_2,2799
1957_3,2800
1957_4,2801
1957_5,2802
1958_1,2803
1958_2,2804
1958_3,2805
1958_4,2806
1958_5,2807
1959_1,2808
1959_2,2809
1959_3,2810
1959_4,2811
1959_5,2812
195_1,2813
195_2,2814
195_3,2815
195_4,2816
195_5,2817
1960_1,2818
1960_2,2819
1960_3,2820
1960_4,2821
1960_5,2822
1963_1,2823
1963_2,2824
1963_3,2825
1963_4,2826
1963_5,2827
1964_1,2828
1964_2,2829
1964_3,2830
1964_4,2831
1964_5,2832
1965_1,2833
1965_2,2834
1965_3,2835
1965_4,2836
1966_1,2837
1966_2,2838
1966_3,2839
1966_4,2840
1966_5,2841
1969_1,2842
1969_3,2843
1969_4,2844
196_1,2845
196_2,2846
196_3,2847
196_4,2848
196_5,2849
1970_1,2850
1970_2,2851
1970_3,2852
1970_4,2853
1970_5,2854
1971_1,2855
1971_2,2856
1971_3,2857
1971_4,2858
1971_5,2859
1974_1,2860
1974_2,2861
1974_3,2862
1974_4,2863
1974_5,2864
1975_1,2865
1975_2,2866
1975_3,2867
1975_4,2868
1975_5,2869
1976_1,2870
1976_2,2871
1976_3,2872
1976_4,2873
1976_5,2874
1977_1,2875
1977_2,2876
1977_3,2877
1977_4,2878
1977_5,2879
1978_1,2880
1978_2,2881
1978_3,2882
1978_4,2883
1978_5,2884
1979_1,2885
1979_2,2886
1979_3,2887
1979_4,2888
1979_5,2889
197_1,2890
197_2,2891
197_3,2892
197_4,2893
197_5,2894
1980_1,2895
1980_2,2896
1980_3,2897
1980_4,2898
1980_5,2899
1981_1,2900
1981_2,2901
1981_3,2902
1981_4,2903
1981_5,2904
1983_1,2905
1983_2,2906
1983_3,2907
1983_4,2908
1983_5,2909
1984_1,2910
1984_2,2911
1984_3,2912
1984_4,2913
1984_5,2914
1985_1,2915
1985_2,2916
1985_3,2917
1985_4,2918
1985_5,2919
1986_1,2920
1986_2,2921
1986_3,2922
1986_4,2923
1986_5,2924
1988_1,2925
1988_2,2926
1988_3,2927
1988_4,2928
1988_5,2929
1989_1,2930
1989_2,2931
1989_3,2932
1989_4,2933
198_1,2934
198_2,2935
198_3,2936
198_4,2937
198_5,2938
1990_1,2939
1990_2,2940
1990_3,2941
1990_4,2942
1990_5,2943
1992_1,2944
1992_2,2945
1992_3,2946
1992_4,2947
1992_5,2948
1994_1,2949
1994_2,2950
1994_3,2951
1994_4,2952
1994_5,2953
1998_1,2954
1998_2,2955
1998_3,2956
1998_4,2957
1998_5,2958
199_1,2959
199_2,2960
199_3,2961
199_4,2962
199_5,2963
19_1,2964
19_2,2965
19_3,2966
19_4,2967
19_5,2968
2003_1,2969
2003_2,2970
2003_3,2971
2003_4,2972
2003_5,2973
2006_1,2974
2006_2,2975
2006_3,2976
2006_4,2977
2006_5,2978
2009_1,2979
2009_2,2980
2009_3,2981
2009_4,2982
2009_5,2983
200_1,2984
200_2,2985
200_3,2986
200_4,2987
200_5,2988
2013_1,2989
2013_2,2990
2013_3,2991
2013_4,2992
2013_5,2993
2014_1,2994
2014_2,2995
2014_3,2996
2014_4,2997
2014_5,2998
2018_1,2999
2018_2,3000
2018_3,3001
2018_4,3002
2019_1,3003
2019_2,3004
2019_3,3005
2019_4,3006
2019_5,3007
201_1,3008
201_2,3009
201_3,3010
201_4,3011
201_5,3012
2020_1,3013
2020_2,3014
2020_3,3015
2020_4,3016
2021_1,3017
2021_4,3018
2021_5,3019
2022_1,3020
2022_2,3021
2022_3,3022
2022_4,3023
2022_5,3024
2023_1,3025
2023_2,3026
2023_3,3027
2023_4,3028
2024_2,3029
2024_3,3030
2024_5,3031
2025_1,3032
2025_2,3033
2025_3,3034
2025_4,3035
2025_5,3036
2026_1,3037
2026_2,3038
2026_3,3039
2026_4,3040
2026_5,3041
2027_1,3042
2027_2,3043
2027_3,3044
2027_4,3045
2027_5,3046
2028_1,3047
2028_2,3048
2028_3,3049
2028_4,3050
2028_5,3051
2029_1,3052
2029_2,3053
2029_3,3054
2029_5,3055
202_1,3056
202_2,3057
202_3,3058
202_4,3059
202_5,3060
2030_1,3061
2030_2,3062
2030_3,3063
2030_4,3064
2030_5,3065
2031_1,3066
2031_2,3067
2031_3,3068
2031_4,3069
2031_5,3070
2035_1,3071
2035_2,3072
2035_3,3073
2035_4,3074
2035_5,3075
2038_1,3076
2038_2,3077
2038_3,3078
2038_4,3079
2038_5,3080
203_1,3081
203_2,3082
203_3,3083
203_4,3084
203_5,3085
2043_2,3086
2043_3,3087
2043_4,3088
2043_5,3089
2044_1,3090
2044_2,3091
2044_3,3092
2044_4,3093
2044_5,3094
2047_1,3095
2047_2,3096
2047_3,3097
2047_5,3098
204_1,3099
204_2,3100
204_3,3101
204_4,3102
204_5,3103
2051_1,3104
2051_2,3105
2051_3,3106
2051_4,3107
2051_5,3108
2054_2,3109
2054_4,3110
2055_1,3111
2055_2,3112
2055_3,3113
2055_4,3114
2055_5,3115
2059_1,3116
2059_2,3117
2059_3,3118
2059_4,3119
2059_5,3120
205_1,3121
205_2,3122
205_3,3123
205_5,3124
2062_1,3125
2062_2,3126
2062_3,3127
2062_4,3128
2062_5,3129
2067_1,3130
2067_2,3131
2067_3,3132
2067_4,3133
2067_5,3134
2068_1,3135
2068_2,3136
2068_3,3137
2068_4,3138
2068_5,3139
206_1,3140
206_2,3141
206_3,3142
206_4,3143
206_5,3144
2071_1,3145
2071_2,3146
2071_3,3147
2071_4,3148
2071_5,3149
2076_1,3150
2076_2,3151
2076_3,3152
2076_4,3153
2076_5,3154
2079_1,3155
2079_2,3156
2079_3,3157
2079_4,3158
2079_5,3159
207_1,3160
207_2,3161
207_3,3162
207_4,3163
207_5,3164
2080_1,3165
2080_2,3166
2080_3,3167
2080_4,3168
2080_5,3169
2082_4,3170
2083_1,3171
2083_2,3172
2083_3,3173
2083_4,3174
2083_5,3175
2084_1,3176
2084_2,3177
2084_3,3178
2084_4,3179
2084_5,3180
2086_1,3181
2086_2,3182
2086_3,3183
2086_4,3184
2086_5,3185
2088_1,3186
2088_2,3187
2088_3,3188
2088_4,3189
2088_5,3190
2089_3,3191
2089_5,3192
208_1,3193
208_2,3194
208_3,3195
208_4,3196
208_5,3197
2091_1,3198
2091_2,3199
2091_3,3200
2091_4,3201
2091_5,3202
2094_1,3203
2094_2,3204
2094_3,3205
2094_4,3206
2094_5,3207
2097_1,3208
2097_2,3209
2097_3,3210
2097_4,3211
2097_5,3212
2098_1,3213
2098_2,3214
2098_3,3215
2098_4,3216
2098_5,3217
209_1,3218
209_2,3219
209_3,3220
209_4,3221
209_5,3222
2101_1,3223
2101_2,3224
2101_3,3225
2101_4,3226
2101_5,3227
2104_1,3228
2104_2,3229
2104_3,3230
2104_4,3231
2104_5,3232
2106_1,3233
2106_2,3234
2106_3,3235
2106_4,3236
2106_5,3237
210_1,3238
210_2,3239
210_3,3240
210_4,3241
210_5,3242
2111_1,3243
2111_2,3244
2111_3,3245
2111_4,3246
2111_5,3247
211_1,3248
211_2,3249
211_3,3250
211_4,3251
211_5,3252
2121_1,3253
2121_2,3254
2121_3,3255
2121_4,3256
2121_5,3257
2123_1,3258
2123_2,3259
2123_3,3260
2123_4,3261
2123_5,3262
2127_1,3263
2127_2,3264
2127_3,3265
2127_4,3266
2128_1,3267
2128_2,3268
2128_3,3269
2128_4,3270
2128_5,3271
212_1,3272
212_2,3273
212_3,3274
212_4,3275
212_5,3276
2130_1,3277
2130_2,3278
2130_3,3279
2130_4,3280
2130_5,3281
2131_1,3282
2131_3,3283
2132_1,3284
2132_2,3285
2132_3,3286
2132_5,3287
2133_1,3288
2133_2,3289
2133_3,3290
2133_4,3291
2133_5,3292
2134_1,3293
2134_2,3294
2134_3,3295
2134_4,3296
2134_5,3297
2136_1,3298
2136_2,3299
2136_3,3300
2136_4,3301
2136_5,3302
2137_1,3303
2137_2,3304
2137_3,3305
2137_4,3306
2137_5,3307
2139_1,3308
2139_2,3309
2139_3,3310
2139_4,3311
2139_5,3312
2143_2,3313
2143_5,3314
2146_2,3315
2146_4,3316
2146_5,3317
2148_1,3318
2148_2,3319
2148_3,3320
2148_4,3321
2148_5,3322
2149_1,3323
2149_2,3324
2149_3,3325
2149_4,3326
2149_5,3327
214_1,3328
214_2,3329
214_3,3330
214_4,3331
214_5,3332
2150_1,3333
2150_2,3334
2150_3,3335
2150_4,3336
2150_5,3337
2151_1,3338
2151_2,3339
2151_3,3340
2151_4,3341
2154_2,3342
2154_3,3343
2154_4,3344
2154_5,3345
2158_1,3346
2158_2,3347
2158_3,3348
2158_4,3349
2158_5,3350
215_1,3351
215_2,3352
215_3,3353
215_4,3354
215_5,3355
2161_1,3356
2161_2,3357
2161_3,3358
2161_4,3359
2165_1,3360
2165_2,3361
2165_3,3362
2165_4,3363
2165_5,3364
216_1,3365
216_2,3366
216_3,3367
216_4,3368
216_5,3369
2172_1,3370
2172_2,3371
2172_3,3372
2172_4,3373
2172_5,3374
2174_1,3375
2174_2,3376
2174_3,3377
2174_4,3378
2174_5,3379
2175_1,3380
2175_2,3381
2175_3,3382
2175_4,3383
2175_5,3384
2176_1,3385
2176_2,3386
2176_3,3387
2176_4,3388
2176_5,3389
2179_1,3390
2179_2,3391
2179_3,3392
2179_4,3393
2179_5,3394
217_1,3395
217_2,3396
217_3,3397
217_4,3398
217_5,3399
2184_1,3400
2184_2,3401
2184_3,3402
2184_4,3403
2184_5,3404
2187_1,3405
2187_2,3406
2187_3,3407
2187_4,3408
2187_5,3409
218_1,3410
218_2,3411
218_3,3412
218_4,3413
218_5,3414
2192_1,3415
2192_2,3416
2192_3,3417
2192_4,3418
2192_5,3419
2193_1,3420
2193_2,3421
2193_3,3422
2193_4,3423
2193_5,3424
2196_1,3425
2196_2,3426
2196_3,3427
2196_4,3428
2196_5,3429
219_2,3430
219_4,3431
219_5,3432
2200_1,3433
2200_2,3434
2200_3,3435
2200_4,3436
2200_5,3437
2203_1,3438
2203_2,3439
2203_3,3440
2203_4,3441
2203_5,3442
2204_1,3443
2204_2,3444
2204_3,3445
2204_4,3446
2204_5,3447
2206_1,3448
2206_2,3449
2206_3,3450
2206_4,3451
2206_5,3452
220_1,3453
220_2,3454
220_3,3455
220_4,3456
220_5,3457
2210_1,3458
2210_2,3459
2210_3,3460
2210_4,3461
2211_3,3462
2211_5,3463
2214_1,3464
2214_2,3465
2214_3,3466
2214_4,3467
2214_5,3468
221_1,3469
221_2,3470
221_3,3471
221_4,3472
221_5,3473
2220_1,3474
2220_2,3475
2220_4,3476
2220_5,3477
2222_1,3478
2222_2,3479
2222_3,3480
2222_4,3481
2222_5,3482
2226_1,3483
2226_2,3484
2226_3,3485
2226_4,3486
2226_5,3487
222_1,3488
222_2,3489
222_3,3490
222_4,3491
222_5,3492
2236_2,3493
2236_3,3494
2236_4,3495
2236_5,3496
223_1,3497
223_2,3498
223_3,3499
223_4,3500
223_5,3501
2242_1,3502
2242_3,3503
2242_4,3504
2242_5,3505
2247_1,3506
2247_2,3507
2247_3,3508
2247_4,3509
2247_5,3510
2251_1,3511
2251_2,3512
2251_3,3513
2251_4,3514
2251_5,3515
2252_1,3516
2252_2,3517
2252_3,3518
2252_4,3519
225_1,3520
225_2,3521
225_3,3522
225_4,3523
225_5,3524
2264_1,3525
2264_2,3526
2264_3,3527
2264_4,3528
2264_5,3529
2265_1,3530
2265_2,3531
2265_3,3532
2265_4,3533
2265_5,3534
2268_1,3535
2268_3,3536
2268_4,3537
2269_2,3538
2269_3,3539
2269_4,3540
2269_5,3541
226_1,3542
226_2,3543
226_3,3544
226_4,3545
226_5,3546
2271_1,3547
2271_2,3548
2271_3,3549
2271_4,3550
2271_5,3551
2276_1,3552
2276_2,3553
2276_3,3554
2276_4,3555
2276_5,3556
2277_1,3557
2277_2,3558
2277_3,3559
2277_5,3560
2279_2,3561
2279_3,3562
2279_4,3563
227_1,3564
227_2,3565
227_3,3566
227_4,3567
227_5,3568
2280_1,3569
2280_2,3570
2280_3,3571
2280_4,3572
2280_5,3573
2281_1,3574
2281_2,3575
2281_3,3576
2281_4,3577
2281_5,3578
2289_2,3579
2289_5,3580
228_1,3581
228_2,3582
228_3,3583
228_4,3584
228_5,3585
2298_1,3586
2298_2,3587
2298_3,3588
2298_4,3589
2298_5,3590
229_1,3591
229_2,3592
229_3,3593
229_4,3594
229_5,3595
2300_1,3596
2300_2,3597
2300_3,3598
2300_4,3599
2300_5,3600
230_1,3601
230_2,3602
230_3,3603
230_4,3604
230_5,3605
2312_1,3606
2312_2,3607
2312_3,3608
2312_4,3609
2312_5,3610
231_1,3611
231_2,3612
231_3,3613
231_4,3614
231_5,3615
2330_1,3616
2330_2,3617
2330_3,3618
2330_4,3619
2330_5,3620
2338_1,3621
2338_2,3622
2338_3,3623
2338_4,3624
2338_5,3625
2339_1,3626
2339_2,3627
2339_3,3628
2339_4,3629
2339_5,3630
233_1,3631
233_2,3632
233_3,3633
233_4,3634
233_5,3635
234_1,3636
234_2,3637
234_3,3638
234_4,3639
234_5,3640
235_2,3641
235_3,3642
235_4,3643
235_5,3644
236_1,3645
236_2,3646
236_3,3647
236_4,3648
236_5,3649
237_1,3650
237_2,3651
237_3,3652
237_4,3653
237_5,3654
238_1,3655
238_2,3656
238_3,3657
238_4,3658
238_5,3659
239_1,3660
239_2,3661
239_3,3662
239_4,3663
239_5,3664
240_1,3665
240_2,3666
240_3,3667
240_4,3668
240_5,3669
241_1,3670
241_2,3671
241_3,3672
241_4,3673
241_5,3674
245_1,3675
245_2,3676
245_3,3677
245_4,3678
245_5,3679
246_1,3680
