new_itemID,artistID,variant,original_idx
1499,464,4,5196
1500,464,5,5197
1501,465,1,5198
1502,465,2,5199
1503,465,3,5200
1504,465,4,5201
1505,465,5,5202
1506,466,1,5205
1507,466,2,5206
1508,466,3,5207
1509,466,4,5208
1510,466,5,5209
1511,467,1,5215
1512,467,2,5216
1513,467,3,5217
1514,467,4,5218
1515,467,5,5219
1516,468,1,5225
1517,468,2,5226
1518,468,3,5227
1519,468,4,5228
1520,468,5,5229
1521,469,1,5240
1522,469,2,5241
1523,469,4,5242
1524,469,5,5243
1525,471,1,5294
1526,471,2,5295
1527,471,3,5296
1528,471,4,5297
1529,471,5,5298
1530,472,1,5308
1531,472,2,5309
1532,472,3,5310
1533,472,4,5311
1534,472,5,5312
1535,474,1,5335
1536,474,2,5336
1537,474,3,5337
1538,474,4,5338
1539,474,5,5339
1540,475,1,5350
1541,475,2,5351
1542,475,3,5352
1543,475,4,5353
1544,475,5,5354
1545,476,1,5365
1546,476,2,5366
1547,476,3,5367
1548,476,4,5368
1549,476,5,5369
1550,477,1,5383
1551,477,2,5384
1552,477,3,5385
1553,477,4,5386
1554,477,5,5387
1555,479,1,5404
1556,479,2,5405
1557,479,3,5406
1558,479,4,5407
1559,479,5,5408
1560,481,1,5459
1561,481,2,5460
1562,481,3,5461
1563,481,4,5462
1564,481,5,5463
1565,482,1,5483
1566,482,2,5484
1567,482,3,5485
1568,482,4,5486
1569,482,5,5487
1570,484,1,5508
1571,484,2,5509
1572,484,3,5510
1573,484,4,5511
1574,484,5,5512
1575,485,1,5521
1576,485,2,5522
1577,485,3,5523
1578,485,4,5524
1579,485,5,5525
1580,487,1,5550
1581,487,2,5551
1582,487,3,5552
1583,487,4,5553
1584,487,5,5554
1585,488,1,5566
1586,488,2,5567
1587,488,3,5568
1588,488,4,5569
1589,488,5,5570
1590,489,1,5573
1591,489,2,5574
1592,489,3,5575
1593,489,4,5576
1594,489,5,5577
1595,490,1,5578
1596,490,2,5579
1597,490,3,5580
1598,490,4,5581
1599,490,5,5582
1600,491,1,5598
1601,491,2,5599
1602,491,3,5600
1603,491,4,5601
1604,491,5,5602
1605,492,1,5627
1606,492,2,5628
1607,492,3,5629
1608,492,4,5630
1609,492,5,5631
1610,493,5,5636
1611,494,1,5642
1612,494,2,5643
1613,494,3,5644
1614,494,4,5645
1615,494,5,5646
1616,497,1,5656
1617,497,2,5657
1618,497,3,5658
1619,497,4,5659
1620,497,5,5660
1621,498,1,5671
1622,498,2,5672
1623,498,3,5673
1624,498,4,5674
1625,498,5,5675
1626,499,1,5685
1627,499,2,5686
1628,499,3,5687
1629,499,4,5688
1630,499,5,5689
1631,500,1,5705
1632,500,2,5706
1633,500,3,5707
1634,500,4,5708
1635,500,5,5709
1636,501,1,5710
1637,501,2,5711
1638,501,3,5712
1639,501,4,5713
1640,501,5,5714
1641,502,1,5722
1642,502,2,5723
1643,502,3,5724
1644,502,4,5725
1645,502,5,5726
1646,503,1,5742
1647,503,2,5743
1648,503,3,5744
1649,503,4,5745
1650,503,5,5746
1651,504,1,5762
1652,504,2,5763
1653,504,3,5764
1654,504,4,5765
1655,504,5,5766
1656,506,1,5782
1657,506,2,5783
1658,506,3,5784
1659,506,4,5785
1660,506,5,5786
1661,507,1,5816
1662,507,2,5817
1663,507,3,5818
1664,507,4,5819
1665,507,5,5820
1666,510,1,5835
1667,510,2,5836
1668,510,3,5837
1669,510,4,5838
1670,510,5,5839
1671,511,1,5845
1672,511,2,5846
1673,511,3,5847
1674,511,4,5848
1675,511,5,5849
1676,512,1,5854
1677,512,2,5855
1678,512,3,5856
1679,512,4,5857
1680,512,5,5858
1681,514,1,5874
1682,514,2,5875
1683,514,3,5876
1684,514,4,5877
1685,514,5,5878
1686,515,1,5898
1687,515,2,5899
1688,515,3,5900
1689,515,4,5901
1690,515,5,5902
1691,516,1,5913
1692,516,2,5914
1693,516,3,5915
1694,516,4,5916
1695,516,5,5917
1696,517,1,5928
1697,517,2,5929
1698,517,3,5930
1699,517,4,5931
1700,517,5,5932
1701,518,1,5942
1702,518,2,5943
1703,518,3,5944
1704,518,4,5945
1705,518,5,5946
1706,519,1,5947
1707,519,2,5948
1708,519,3,5949
1709,519,4,5950
1710,519,5,5951
1711,521,1,5980
1712,521,2,5981
1713,521,3,5982
1714,521,4,5983
1715,521,5,5984
1716,522,1,5990
1717,522,2,5991
1718,522,3,5992
1719,522,4,5993
1720,522,5,5994
1721,523,1,6015
1722,523,2,6016
1723,523,3,6017
1724,523,4,6018
1725,523,5,6019
1726,524,1,6025
1727,524,2,6026
1728,524,3,6027
1729,524,4,6028
1730,524,5,6029
1731,525,1,6049
1732,525,2,6050
1733,525,3,6051
1734,525,4,6052
1735,525,5,6053
1736,526,1,6069
1737,526,2,6070
1738,526,3,6071
1739,526,4,6072
1740,526,5,6073
1741,527,1,6074
1742,527,2,6075
1743,527,3,6076
1744,527,4,6077
1745,527,5,6078
1746,528,1,6079
1747,528,2,6080
1748,528,3,6081
1749,528,4,6082
1750,528,5,6083
1751,529,1,6094
1752,529,2,6095
1753,529,3,6096
1754,529,4,6097
1755,529,5,6098
1756,530,1,6108
1757,530,2,6109
1758,530,3,6110
1759,530,4,6111
1760,530,5,6112
1761,531,1,6123
1762,531,2,6124
1763,531,3,6125
1764,531,4,6126
1765,531,5,6127
1766,532,1,6128
1767,532,2,6129
1768,532,3,6130
1769,532,4,6131
1770,532,5,6132
1771,533,1,6133
1772,533,3,6134
1773,533,4,6135
1774,533,5,6136
1775,534,1,6147
1776,534,2,6148
1777,534,3,6149
1778,534,4,6150
1779,534,5,6151
1780,535,1,6162
1781,535,2,6163
1782,535,3,6164
1783,535,4,6165
1784,535,5,6166
1785,536,1,6177
1786,536,2,6178
1787,536,3,6179
1788,536,4,6180
1789,536,5,6181
1790,537,1,6186
1791,537,2,6187
1792,537,3,6188
1793,537,4,6189
1794,537,5,6190
1795,538,1,6191
1796,538,2,6192
1797,538,3,6193
1798,538,4,6194
1799,539,1,6195
1800,539,2,6196
1801,539,3,6197
1802,539,4,6198
1803,539,5,6199
1804,540,1,6205
1805,540,2,6206
1806,540,3,6207
1807,540,4,6208
1808,540,5,6209
1809,541,1,6225
1810,541,2,6226
1811,541,3,6227
1812,541,4,6228
1813,541,5,6229
1814,542,1,6265
1815,542,2,6266
1816,542,3,6267
1817,542,4,6268
1818,542,5,6269
1819,543,1,6285
1820,543,2,6286
1821,543,3,6287
1822,543,4,6288
1823,543,5,6289
1824,544,1,6304
1825,544,2,6305
1826,544,3,6306
1827,544,4,6307
1828,544,5,6308
1829,545,1,6323
1830,545,2,6324
1831,545,3,6325
1832,545,4,6326
1833,545,5,6327
1834,546,1,6328
1835,546,2,6329
1836,546,3,6330
1837,546,4,6331
1838,546,5,6332
1839,547,1,6343
1840,547,2,6344
1841,547,3,6345
1842,547,4,6346
1843,547,5,6347
1844,548,1,6365
1845,548,2,6366
1846,548,3,6367
1847,548,4,6368
1848,548,5,6369
1849,554,1,6393
1850,554,2,6394
1851,554,3,6395
1852,554,4,6396
1853,554,5,6397
1854,562,1,6423
1855,562,2,6424
1856,562,3,6425
1857,562,4,6426
1858,562,5,6427
1859,563,1,6451
1860,563,2,6452
1861,563,3,6453
1862,563,4,6454
1863,563,5,6455
1864,565,1,6461
1865,565,2,6462
1866,565,3,6463
1867,565,4,6464
1868,565,5,6465
1869,567,1,6491
1870,567,2,6492
1871,567,3,6493
1872,567,4,6494
1873,567,5,6495
1874,569,1,6506
1875,569,2,6507
1876,569,3,6508
1877,569,4,6509
1878,569,5,6510
1879,570,1,6516
1880,570,2,6517
1881,570,4,6518
1882,570,5,6519
1883,572,1,6520
1884,572,2,6521
1885,572,3,6522
1886,572,4,6523
1887,572,5,6524
1888,575,1,6542
1889,575,2,6543
1890,575,3,6544
1891,575,4,6545
1892,575,5,6546
1893,576,1,6557
1894,576,2,6558
1895,576,3,6559
1896,576,4,6560
1897,576,5,6561
1898,578,1,6581
1899,578,2,6582
1900,578,3,6583
1901,578,4,6584
1902,578,5,6585
1903,580,1,6601
1904,580,3,6602
1905,580,4,6603
1906,580,5,6604
1907,581,1,6605
1908,581,2,6606
1909,581,3,6607
1910,581,4,6608
1911,581,5,6609
1912,582,1,6610
1913,582,2,6611
1914,582,4,6612
1915,582,5,6613
1916,583,1,6624
1917,583,2,6625
1918,583,3,6626
1919,583,4,6627
1920,583,5,6628
1921,585,1,6649
1922,585,3,6650
1923,585,4,6651
1924,585,5,6652
1925,591,1,6688
1926,591,2,6689
1927,591,3,6690
1928,591,5,6691
1929,592,1,6712
1930,592,2,6713
1931,592,3,6714
1932,592,4,6715
1933,592,5,6716
1934,599,2,6770
1935,599,3,6771
1936,599,4,6772
1937,599,5,6773
1938,601,1,6790
1939,601,2,6791
1940,601,3,6792
1941,601,4,6793
1942,601,5,6794
1943,602,1,6795
1944,602,2,6796
1945,602,3,6797
1946,602,4,6798
1947,602,5,6799
1948,603,3,6805
1949,603,4,6806
1950,603,5,6807
1951,604,1,6814
1952,604,2,6815
1953,604,3,6816
1954,604,4,6817
1955,604,5,6818
1956,605,1,6829
1957,605,2,6830
1958,605,3,6831
1959,605,4,6832
1960,605,5,6833
1961,606,1,6839
1962,606,2,6840
1963,606,3,6841
1964,606,4,6842
1965,606,5,6843
1966,607,1,6849
1967,607,2,6850
1968,607,3,6851
1969,607,4,6852
1970,607,5,6853
1971,609,1,6854
1972,609,2,6855
1973,609,3,6856
1974,609,4,6857
1975,609,5,6858
1976,610,1,6859
1977,610,2,6860
1978,610,3,6861
1979,610,4,6862
1980,610,5,6863
1981,612,1,6879
1982,612,2,6880
1983,612,3,6881
1984,612,4,6882
1985,612,5,6883
1986,613,1,6899
1987,613,2,6900
1988,613,3,6901
1989,613,4,6902
1990,613,5,6903
1991,614,1,6909
1992,614,2,6910
1993,614,3,6911
1994,614,4,6912
1995,614,5,6913
1996,615,1,6929
1997,615,2,6930
1998,615,3,6931
1999,615,4,6932
2000,615,5,6933
2001,616,2,6949
2002,616,4,6950
2003,616,5,6951
2004,617,1,6952
2005,617,2,6953
2006,617,3,6954
2007,617,4,6955
2008,617,5,6956
2009,618,1,6971
2010,618,2,6972
2011,618,3,6973
2012,618,4,6974
2013,618,5,6975
2014,619,1,6983
2015,619,2,6984
2016,619,3,6985
2017,619,4,6986
2018,619,5,6987
2019,620,1,7005
2020,620,2,7006
2021,620,3,7007
2022,620,4,7008
2023,620,5,7009
2024,621,1,7010
2025,621,2,7011
2026,621,3,7012
2027,621,4,7013
2028,621,5,7014
2029,622,1,7015
2030,622,2,7016
2031,622,3,7017
2032,622,4,7018
2033,622,5,7019
2034,625,1,7020
2035,625,2,7021
2036,625,3,7022
2037,625,4,7023
2038,625,5,7024
2039,627,1,7025
2040,627,2,7026
2041,627,3,7027
2042,627,4,7028
2043,627,5,7029
2044,629,1,7030
2045,629,2,7031
2046,629,3,7032
2047,629,4,7033
2048,629,5,7034
2049,630,1,7035
2050,630,2,7036
2051,630,3,7037
2052,630,4,7038
2053,630,5,7039
2054,631,1,7040
2055,631,2,7041
2056,631,3,7042
2057,631,4,7043
2058,631,5,7044
2059,632,1,7045
2060,632,2,7046
2061,632,3,7047
2062,632,4,7048
2063,632,5,7049
2064,635,1,7050
2065,635,2,7051
2066,635,3,7052
2067,635,4,7053
2068,635,5,7054
2069,637,1,7055
2070,637,2,7056
2071,637,3,7057
2072,637,4,7058
2073,637,5,7059
2074,641,1,7065
2075,641,2,7066
2076,641,3,7067
2077,641,4,7068
2078,641,5,7069
2079,644,1,7070
2080,644,2,7071
2081,644,3,7072
2082,644,4,7073
2083,644,5,7074
2084,646,1,7075
2085,646,2,7076
2086,646,3,7077
2087,646,4,7078
2088,646,5,7079
2089,652,1,7084
2090,652,2,7085
2091,652,3,7086
2092,652,4,7087
2093,652,5,7088
2094,660,1,7094
2095,660,2,7095
2096,660,3,7096
2097,660,4,7097
2098,660,5,7098
2099,661,1,7100
2100,661,2,7101
2101,661,3,7102
2102,661,4,7103
2103,661,5,7104
2104,669,1,7105
2105,669,2,7106
2106,669,3,7107
2107,669,4,7108
2108,669,5,7109
2109,676,3,7120
2110,676,4,7121
2111,676,5,7122
2112,679,1,7123
2113,679,3,7124
2114,679,4,7125
2115,679,5,7126
2116,680,1,7132
2117,680,2,7133
2118,680,4,7134
2119,680,5,7135
2120,681,1,7136
2121,681,2,7137
2122,681,3,7138
2123,681,4,7139
2124,681,5,7140
2125,682,1,7141
2126,682,2,7142
2127,682,3,7143
2128,682,4,7144
2129,682,5,7145
2130,683,1,7146
2131,683,2,7147
2132,683,3,7148
2133,683,4,7149
2134,683,5,7150
2135,685,2,7151
2136,686,1,7152
2137,686,2,7153
2138,686,3,7154
2139,686,4,7155
2140,686,5,7156
2141,687,1,7157
2142,687,2,7158
2143,687,3,7159
2144,687,4,7160
2145,687,5,7161
2146,688,1,7162
2147,688,2,7163
2148,688,3,7164
2149,688,4,7165
2150,688,5,7166
2151,689,1,7167
2152,689,2,7168
2153,689,3,7169
2154,689,4,7170
2155,689,5,7171
2156,690,1,7177
2157,690,2,7178
2158,690,3,7179
2159,690,4,7180
2160,690,5,7181
2161,691,1,7182
2162,691,2,7183
2163,691,3,7184
2164,691,4,7185
2165,691,5,7186
2166,692,1,7187
2167,692,3,7188
2168,692,4,7189
2169,692,5,7190
2170,693,1,7191
2171,693,2,7192
2172,693,3,7193
2173,693,4,7194
2174,693,5,7195
2175,694,1,7196
2176,694,2,7197
2177,694,3,7198
2178,694,4,7199
2179,694,5,7200
2180,696,1,7201
2181,696,2,7202
2182,696,3,7203
2183,696,4,7204
2184,696,5,7205
2185,697,1,7206
2186,697,2,7207
2187,697,3,7208
2188,697,4,7209
2189,697,5,7210
2190,699,1,7211
2191,699,2,7212
2192,699,3,7213
2193,699,4,7214
2194,699,5,7215
2195,701,1,7226
2196,701,2,7227
2197,701,3,7228
2198,701,4,7229
2199,701,5,7230
2200,703,1,7231
2201,703,2,7232
2202,703,3,7233
2203,703,4,7234
2204,703,5,7235
2205,704,1,7236
2206,704,2,7237
2207,704,3,7238
2208,704,4,7239
2209,704,5,7240
2210,705,1,7241
2211,705,2,7242
2212,705,3,7243
2213,705,4,7244
2214,705,5,7245
2215,706,1,7246
2216,706,2,7247
2217,706,3,7248
2218,706,4,7249
2219,706,5,7250
2220,707,1,7251
2221,707,2,7252
2222,707,3,7253
2223,707,4,7254
2224,707,5,7255
2225,708,1,7256
2226,708,2,7257
2227,708,3,7258
2228,708,4,7259
2229,708,5,7260
2230,709,1,7261
2231,709,2,7262
2232,709,3,7263
2233,709,4,7264
2234,709,5,7265
2235,710,2,7271
2236,710,3,7272
2237,711,1,7273
2238,711,2,7274
2239,711,3,7275
2240,711,4,7276
2241,711,5,7277
2242,712,1,7278
2243,712,2,7279
2244,712,3,7280
2245,712,4,7281
2246,712,5,7282
2247,714,1,7283
2248,714,2,7284
2249,714,3,7285
2250,714,4,7286
2251,714,5,7287
2252,715,1,7288
2253,715,2,7289
2254,715,3,7290
2255,715,4,7291
2256,715,5,7292
2257,716,1,7293
2258,716,2,7294
2259,716,3,7295
2260,716,4,7296
2261,716,5,7297
2262,717,1,7298
2263,717,2,7299
2264,717,3,7300
2265,717,4,7301
2266,717,5,7302
2267,718,1,7303
2268,718,2,7304
2269,718,3,7305
2270,718,4,7306
2271,718,5,7307
2272,720,1,7313
2273,720,2,7314
2274,720,3,7315
2275,720,4,7316
2276,720,5,7317
2277,722,1,7318
2278,722,2,7319
2279,722,3,7320
2280,722,4,7321
2281,722,5,7322
2282,724,1,7323
2283,724,2,7324
2284,724,3,7325
2285,724,4,7326
2286,724,5,7327
2287,725,1,7328
2288,725,2,7329
2289,725,3,7330
2290,725,4,7331
2291,725,5,7332
2292,726,1,7333
2293,726,2,7334
2294,726,3,7335
2295,726,4,7336
2296,726,5,7337
2297,727,1,7338
2298,727,2,7339
2299,727,3,7340
2300,727,4,7341
2301,727,5,7342
2302,728,2,7343
2303,728,3,7344
2304,728,4,7345
2305,728,5,7346
2306,730,1,7352
2307,730,2,7353
2308,730,3,7354
2309,730,4,7355
2310,730,5,7356
2311,732,1,7357
2312,732,2,7358
2313,732,3,7359
2314,732,4,7360
2315,732,5,7361
2316,733,1,7362
2317,733,3,7363
2318,733,4,7364
2319,733,5,7365
2320,734,1,7366
2321,734,2,7367
2322,734,3,7368
2323,734,4,7369
2324,734,5,7370
2325,735,1,7371
2326,735,2,7372
2327,735,3,7373
2328,735,4,7374
2329,735,5,7375
2330,737,1,7376
2331,737,2,7377
2332,737,3,7378
2333,737,4,7379
2334,737,5,7380
2335,744,3,7386
2336,747,1,7387
2337,747,2,7388
2338,747,3,7389
2339,747,4,7390
2340,747,5,7391
2341,748,2,7392
2342,748,5,7393
2343,749,1,7394
2344,749,2,7395
2345,749,3,7396
2346,749,4,7397
2347,749,5,7398
2348,751,1,7399
2349,751,2,7400
2350,751,3,7401
2351,751,5,7402
2352,752,1,7403
2353,752,2,7404
2354,752,3,7405
2355,752,4,7406
2356,752,5,7407
2357,754,1,7408
2358,754,2,7409
2359,754,3,7410
2360,754,4,7411
2361,754,5,7412
2362,755,2,7413
2363,755,4,7414
2364,756,1,7415
2365,756,2,7416
2366,756,3,7417
2367,756,4,7418
2368,756,5,7419
2369,757,1,7420
2370,757,2,7421
2371,757,3,7422
2372,757,4,7423
2373,757,5,7424
2374,759,1,7425
2375,759,2,7426
2376,759,3,7427
2377,759,4,7428
2378,759,5,7429
2379,763,1,7435
2380,763,2,7436
2381,763,3,7437
2382,763,4,7438
2383,763,5,7439
2384,767,1,7440
2385,767,2,7441
2386,767,3,7442
2387,767,4,7443
2388,768,1,7444
2389,768,2,7445
2390,768,3,7446
2391,768,4,7447
2392,768,5,7448
2393,769,1,7449
2394,769,2,7450
2395,769,3,7451
2396,769,4,7452
2397,769,5,7453
2398,770,1,7459
2399,770,3,7460
2400,770,4,7461
2401,770,5,7462
2402,772,1,7463
2403,772,2,7464
2404,772,3,7465
2405,772,4,7466
2406,772,5,7467
2407,777,1,7468
2408,777,2,7469
2409,777,3,7470
2410,777,4,7471
2411,777,5,7472
2412,778,1,7473
2413,778,2,7474
2414,778,3,7475
2415,778,4,7476
2416,778,5,7477
2417,779,1,7478
2418,779,2,7479
2419,779,3,7480
2420,779,4,7481
2421,779,5,7482
2422,782,1,7488
2423,782,2,7489
2424,782,3,7490
2425,782,4,7491
2426,782,5,7492
2427,785,1,7493
2428,785,2,7494
2429,785,3,7495
2430,785,4,7496
2431,785,5,7497
2432,786,1,7498
2433,786,2,7499
2434,786,3,7500
2435,786,4,7501
2436,786,5,7502
2437,787,1,7503
2438,787,2,7504
2439,787,3,7505
2440,787,4,7506
2441,787,5,7507
2442,788,1,7508
2443,788,2,7509
2444,788,3,7510
2445,788,4,7511
2446,788,5,7512
2447,789,1,7513
2448,789,2,7514
2449,789,3,7515
2450,789,4,7516
2451,789,5,7517
2452,790,1,7518
2453,790,2,7519
2454,790,3,7520
2455,790,4,7521
2456,790,5,7522
2457,791,1,7523
2458,791,2,7524
2459,791,3,7525
2460,791,4,7526
2461,791,5,7527
2462,792,1,7528
2463,792,2,7529
2464,792,3,7530
2465,792,4,7531
2466,792,5,7532
2467,793,1,7533
2468,793,2,7534
2469,793,3,7535
2470,793,4,7536
2471,793,5,7537
2472,794,1,7538
2473,794,2,7539
2474,794,3,7540
2475,794,4,7541
2476,794,5,7542
2477,795,1,7543
2478,795,2,7544
2479,795,3,7545
2480,795,4,7546
2481,795,5,7547
2482,797,1,7548
2483,797,2,7549
2484,797,3,7550
2485,797,4,7551
2486,797,5,7552
2487,798,1,7553
2488,798,2,7554
2489,798,3,7555
2490,798,4,7556
2491,798,5,7557
2492,800,1,7562
2493,800,2,7563
2494,800,3,7564
2495,800,4,7565
2496,800,5,7566
2497,802,1,7567
2498,802,2,7568
2499,802,3,7569
2500,802,4,7570
2501,802,5,7571
2502,804,1,7572
2503,804,2,7573
2504,804,3,7574
2505,804,4,7575
2506,804,5,7576
2507,805,1,7577
2508,805,2,7578
2509,805,3,7579
2510,805,4,7580
2511,805,5,7581
2512,806,1,7582
2513,806,2,7583
2514,806,3,7584
2515,806,4,7585
2516,806,5,7586
2517,808,1,7587
2518,808,2,7588
2519,808,3,7589
2520,808,4,7590
2521,808,5,7591
2522,809,1,7592
2523,809,2,7593
2524,809,3,7594
2525,809,4,7595
2526,809,5,7596
2527,810,1,7602
2528,810,2,7603
2529,810,3,7604
2530,810,4,7605
2531,810,5,7606
2532,811,1,7607
2533,811,2,7608
2534,811,3,7609
2535,811,4,7610
2536,811,5,7611
2537,812,1,7612
2538,812,2,7613
2539,812,3,7614
2540,812,4,7615
2541,812,5,7616
2542,813,1,7617
2543,813,2,7618
2544,813,3,7619
2545,813,4,7620
2546,813,5,7621
2547,814,1,7622
2548,814,2,7623
2549,814,3,7624
2550,814,4,7625
2551,814,5,7626
2552,815,1,7627
2553,815,2,7628
2554,815,3,7629
2555,815,4,7630
2556,815,5,7631
2557,816,2,7632
2558,816,3,7633
2559,816,4,7634
2560,818,1,7635
2561,818,2,7636
2562,818,3,7637
2563,818,4,7638
2564,818,5,7639
2565,820,1,7645
2566,820,2,7646
2567,820,3,7647
2568,820,4,7648
2569,820,5,7649
2570,821,1,7650
2571,821,2,7651
2572,821,3,7652
2573,821,4,7653
2574,821,5,7654
2575,823,1,7655
2576,823,2,7656
2577,823,3,7657
2578,823,4,7658
2579,823,5,7659
2580,824,1,7660
2581,824,2,7661
2582,824,3,7662
2583,824,4,7663
2584,824,5,7664
2585,825,1,7665
2586,825,2,7666
2587,825,3,7667
2588,825,4,7668
2589,825,5,7669
2590,826,1,7670
2591,826,2,7671
2592,826,3,7672
2593,829,1,7673
2594,829,2,7674
2595,829,3,7675
2596,829,4,7676
2597,829,5,7677
2598,830,1,7682
2599,830,2,7683
2600,830,3,7684
2601,830,4,7685
2602,830,5,7686
2603,831,1,7687
2604,831,2,7688
2605,831,3,7689
2606,831,4,7690
2607,831,5,7691
2608,832,1,7692
2609,832,2,7693
2610,832,3,7694
2611,832,4,7695
2612,832,5,7696
2613,834,1,7697
2614,834,2,7698
2615,834,3,7699
2616,834,4,7700
2617,834,5,7701
2618,835,1,7702
2619,835,2,7703
2620,835,3,7704
2621,835,4,7705
2622,835,5,7706
2623,837,1,7707
2624,837,2,7708
2625,837,3,7709
2626,837,4,7710
2627,837,5,7711
2628,839,1,7712
2629,839,2,7713
2630,839,3,7714
2631,839,4,7715
2632,840,1,7716
2633,840,2,7717
2634,840,3,7718
2635,840,4,7719
2636,840,5,7720
2637,841,1,7721
2638,841,2,7722
2639,841,3,7723
2640,841,4,7724
2641,841,5,7725
2642,842,1,7726
2643,842,2,7727
2644,842,3,7728
2645,842,4,7729
2646,842,5,7730
2647,843,1,7731
2648,843,2,7732
2649,843,3,7733
2650,843,4,7734
2651,843,5,7735
2652,845,1,7736
2653,845,2,7737
2654,845,5,7738
2655,846,1,7739
2656,846,2,7740
2657,846,3,7741
2658,846,4,7742
2659,846,5,7743
2660,850,1,7749
2661,850,2,7750
2662,850,3,7751
2663,850,4,7752
2664,850,5,7753
2665,851,2,7754
2666,851,4,7755
2667,851,5,7756
2668,852,1,7757
2669,852,2,7758
2670,852,4,7759
2671,852,5,7760
2672,854,2,7761
2673,854,3,7762
2674,854,4,7763
2675,856,1,7764
2676,856,2,7765
2677,856,4,7766
2678,856,5,7767
2679,857,1,7768
2680,857,2,7769
2681,857,3,7770
2682,857,4,7771
2683,857,5,7772
2684,858,1,7773
2685,858,2,7774
2686,858,3,7775
2687,858,4,7776
2688,858,5,7777
2689,859,1,7778
2690,859,2,7779
2691,859,3,7780
2692,859,4,7781
2693,859,5,7782
2694,860,1,7788
2695,860,2,7789
2696,860,3,7790
2697,860,4,7791
2698,860,5,7792
2699,861,1,7793
2700,861,2,7794
2701,861,3,7795
2702,861,4,7796
2703,861,5,7797
2704,862,1,7798
2705,862,2,7799
2706,862,3,7800
2707,862,4,7801
2708,862,5,7802
2709,863,1,7803
2710,863,2,7804
2711,863,3,7805
2712,863,4,7806
2713,863,5,7807
2714,864,1,7808
2715,864,2,7809
2716,864,3,7810
2717,864,4,7811
2718,865,1,7812
2719,865,2,7813
2720,865,3,7814
2721,865,4,7815
2722,865,5,7816
2723,866,1,7817
2724,866,2,7818
2725,866,3,7819
2726,866,4,7820
2727,866,5,7821
2728,867,1,7822
2729,867,2,7823
2730,867,3,7824
2731,867,4,7825
2732,867,5,7826
2733,868,1,7827
2734,868,2,7828
2735,868,3,7829
2736,868,4,7830
2737,868,5,7831
2738,869,1,7832
2739,869,2,7833
2740,869,3,7834
2741,869,4,7835
2742,869,5,7836
2743,871,1,7842
2744,871,2,7843
2745,871,3,7844
2746,871,4,7845
2747,871,5,7846
2748,874,1,7847
2749,874,2,7848
2750,874,3,7849
2751,874,4,7850
2752,874,5,7851
2753,875,1,7852
2754,875,2,7853
2755,875,3,7854
2756,875,4,7855
2757,875,5,7856
2758,877,1,7857
2759,877,2,7858
2760,877,3,7859
2761,877,4,7860
2762,877,5,7861
2763,878,1,7862
2764,878,2,7863
2765,878,3,7864
2766,878,4,7865
2767,880,1,7866
2768,880,2,7867
2769,880,3,7868
2770,880,4,7869
2771,880,5,7870
2772,881,1,7871
2773,881,2,7872
2774,881,3,7873
2775,881,4,7874
2776,881,5,7875
2777,882,1,7876
2778,882,2,7877
2779,882,3,7878
2780,882,4,7879
2781,882,5,7880
2782,883,1,7881
2783,883,2,7882
2784,883,3,7883
2785,883,4,7884
2786,883,5,7885
2787,885,1,7886
2788,885,2,7887
2789,885,3,7888
2790,885,4,7889
2791,885,5,7890
2792,886,1,7891
2793,886,2,7892
2794,886,3,7893
2795,886,4,7894
2796,886,5,7895
2797,887,1,7896
2798,887,2,7897
2799,887,3,7898
2800,887,4,7899
2801,887,5,7900
2802,889,1,7901
2803,889,2,7902
2804,889,3,7903
2805,889,4,7904
2806,889,5,7905
2807,891,1,7911
2808,891,2,7912
2809,891,3,7913
2810,891,4,7914
2811,891,5,7915
2812,895,1,7916
2813,895,2,7917
2814,895,3,7918
2815,896,1,7919
2816,896,2,7920
2817,896,3,7921
2818,896,4,7922
2819,896,5,7923
2820,898,1,7924
2821,898,2,7925
2822,898,3,7926
2823,898,4,7927
2824,898,5,7928
2825,899,1,7929
2826,899,2,7930
2827,899,3,7931
2828,899,4,7932
2829,899,5,7933
2830,900,1,7943
2831,900,2,7944
2832,900,3,7945
2833,900,4,7946
2834,900,5,7947
2835,901,1,7948
2836,901,2,7949
2837,901,3,7950
2838,901,4,7951
2839,903,1,7952
2840,903,2,7953
2841,903,3,7954
2842,903,4,7955
2843,903,5,7956
2844,905,1,7957
2845,905,2,7958
2846,905,3,7959
2847,905,4,7960
2848,905,5,7961
2849,906,1,7962
2850,906,2,7963
2851,906,3,7964
2852,906,4,7965
2853,906,5,7966
2854,907,1,7967
2855,907,2,7968
2856,907,3,7969
2857,907,4,7970
2858,907,5,7971
2859,908,1,7972
2860,908,2,7973
2861,908,3,7974
2862,908,4,7975
2863,908,5,7976
2864,909,1,7977
2865,909,2,7978
2866,909,3,7979
2867,909,4,7980
2868,909,5,7981
2869,910,1,7987
2870,910,2,7988
2871,910,3,7989
2872,910,4,7990
2873,910,5,7991
2874,911,1,7992
2875,911,2,7993
2876,911,3,7994
2877,911,4,7995
2878,911,5,7996
2879,912,1,7997
2880,912,2,7998
2881,912,3,7999
2882,912,4,8000
2883,912,5,8001
2884,913,3,8002
2885,914,1,8003
2886,914,2,8004
2887,914,3,8005
2888,914,4,8006
2889,914,5,8007
2890,915,1,8008
2891,915,2,8009
2892,915,3,8010
2893,915,4,8011
2894,915,5,8012
2895,917,1,8013
2896,917,2,8014
